r-wlrPgwY6Po8JhP4NTRgwH7wAgR2AgaW6,f-752704388154833
r-G2DX0UlLWvhnFqMtmZQkhOFkZA2JeMCH,f-10205627361709165
r-MuDaX0y9PmIed0pDui4o3f_0jaDoT6Np,g-104327912329737360900
r-YGVsq77uMNTi_XzMbm3n5VkyKkFf4hnE,g-106816555588441990201
r-cI624S2bY2RgySwqAgtiswGQCoEBwCrU,t-2851467410
r-RWJyaaIQYK5BaGGQ7YIZCrjL3_8-wHFA,g-117971059956651231998
r-pAy3MtkzUhYL5eHmc8sv-KoAlICGN5a6,f-969823806365983
r-WAthiN4QqUtZMbdnNeoBblthoK_fDo_w,t-934695115
r-JBv9wsm3qv66IJhHZeZB546QsKV2cGbf,f-10202872029433294
r-ICpDgDxBiVKKDeKvtAOoAGbBNNSFqayW,f-1016468861712659
r-StwdaceYpUPMPITe9so_DBTVLfheEnvA,b-24794
r-eHy7EFOht8sAivc8y8H_ln6G5_nwE37C,b-30820
r-8dJ_YmFCgRiW7VapQ-wHwHxBX6wMvStM,b-28879
r-zp0FLIzIYDsYOBsKNmQLyJUfubAXcKvl,f-582137658554618
r-dhFxqSYuaMjK6wVT2wmwHtLZTturMdau,b-17777
r-pnMmKVbJjKvGV3nW-gxfTwlR-KVtMBsu,b-15474
r-7sYpvoBBprT-ioeCbFSZELJGoIBFeomi,b-1918
r-ys3X2olDHoEjjvf6j8vr_Wg3t_Uy5OKt,g-115751571082932861444
r-6UL_qaQsAjH9nNcfIPgW7twynICtKCte,t-171318862
r-aR8UOL7q-OlfXqe4jlopbyyaoJU4jE7H,t-281195855
r-YuHGn3Sek2aMuTYOtfhNmfAFCpvT2HTz,t-2924643948
r-LJSVRt6dY5OhNo47ScSlVNk7rHc-EsT7,g-116984643768457416526
r-V4pX7Jd4S3eL55IT_iS30BVYXdB-j0Q8,f-847288591990426
r-0uim2jY15kwU4Ym3xzjcM2CPxsxECIhO,f-10154899936020133
r-Z-MMj6RAo6xPIx67N27h3O1NVkKKMllQ,g-111043189645911472603
r-nptV_0fDYm0xm2RDGk4YdDDM5bJu67Mh,g-100351249466588020405
r-lODolYBkU60-T3eHSzdv7_-2pNgZ4fVV,f-10152545665776662
r-OziNYdVqUQA94c7HLb7tYCdkt6c52v7G,g-108792813424310508597
r-_fYDtXTs2uVHbLjbTDO0Xk2jChisNW9B,f-10153434221443327
r-cEdcy_HTbh-ssfIiAs4osNsKSJHOV_2P,g-104490758675037448849
r-I1Ic0ZEvfHtwMvHe615vW2HxLtCkSXMu,f-10203198910146700
r-HJiZYEGDXwQGR2nPh4oZ6irKCJfq5QI_,f-1077714428920929
r-l_PvChBQEeGkmkrUM_ys1evtV7RhtXG5,g-101481899488422696653
r-4b4HYcqdMVt3jGpmsLajSDol0TujrBsm,b-24794
r-3W-Kq41Hu-Mg6yrIcoLOsVi6g6SLBMUu,f-10152956380518343
r-ZUhZHUYp5Kc4HtNB_d1xTiau4vo2dGfO,g-102409197280222118179
r-6Qw48Pcs-hEcjwwaoT9cUIkOS5B9PIhp,b-19736
r-CXMn7n9mW_Kh0uNQY9b5OylE-qK0d3mK,t-2827008651
r-t8NuNLchffzWMbkp2OfyFNc50XSRFuqV,t-601589542
r-bFsxq5Sv-OgrpTIHXgX2dwSXpx7RjKqj,g-115437520544224818921
r-Vi6KDoh487ZAajfeWTWB5yCsR4yekZjC,f-823868040987570
r-7TK9y_ZhkgSwH2rtDN2VrODHDxGCko8m,g-114587807210914496451
r-GaW1AXFS5fraZHfYNHw3hxzUB4rCG0mX,b-5113
r-jfALP4iKaBC_3RnW0Urd9dqwFJdBc854,f-425086620972710
r-BX4bBe33lnXeeTav-8rhzfKDZdZzboLw,g-113674038018094385055
r-EoNKLgRrmeNGf_h9eomEzcEhJuuXn6QY,f-10205313996108900
r-0ZbeGm1O-Pl4XYxywIMMvCNTbNNbTolp,b-7918
r-eHy7EFOht8sAivc8y8H_ln6G5_nwE37C,b-30820
r-yeIzCx-AOyYBUVi5R67qUIDI9-YwOaQT,f-10203074164200112
r-VSr-JD9S6CKwxJ28Lw1VygOkTt8wYmmi,b-3212
r-3LHC-egxqxyMhm4JVzchg0dfVK_xq-k2,f-10204535376336338
r-3D6Y70mueHQ64SbMcskRorL5_iNniawo,f-779923952079019
r-nptV_0fDYm0xm2RDGk4YdDDM5bJu67Mh,g-100351249466588020405
r-zBB4UgVEgumNCEWTCnK9PUs_GDzW5Chh,g-111159324992693850198
r-doBr_sipjE-nM5bKcma7BUbIRg8ZwNCN,b-15620
r-Jl6ZEoXm5kxJCGRO61BRLhM8gDfYNN0P,g-104982951404372508664
r-clrPxOF2ZjfeQAMMIurv533SnhV84K9h,f-10154923562460564
r-5jKnn1sXLRsuRV9O70aDtfZSZJsBvoSw,b-31525
r-qDgnlJ9RBJg0IlVlnu3OlXNbCn0lVQcS,g-109984768973692105722
r-5Fa1d3hNQMKl54WwnP_Uw2XKLrMyNSjz,g-112923734015818272781
r-9IIXVO-lGDBJiAE0W0ZCJw05LHWiGEVF,f-10152669635918987
r-T_cKKpp5JFgk0FRPMyWiRX8-wBPJBCQE,b-12565
r-3j0ZbKv0_yPD8w5cIEL_zZqm7U2vOB2B,t-125984549
r-UYyzU5XTlykqBAkRocqNYGx8PSqBzsE-,g-101896218252813570042
r-3kUkZnQvbxoHPudjCVTxNnrdcUXSlwBc,f-732235953519163
r-ebnUjhSW54t3pt81d2w4ZuGY7V9XIgLc,b-1937
r-z-uHx1aIajxJKomHAmD-E-lOU0_9l20f,g-107121331440114387481
r-_kZ22J0vlQ7ZmgiSNzyaCWi0fK0o1Wrr,b-27972
r-0ZbeGm1O-Pl4XYxywIMMvCNTbNNbTolp,b-7918
r-K60RvGxRbacf-kvON6kgOBzhtNzwDWNm,f-320577698147948
r-ebnUjhSW54t3pt81d2w4ZuGY7V9XIgLc,b-1937
r-U1AXg_qx2XrkrChBWkPA2z9oynRxaWtN,t-296219277
r-PYcKal7wdPribrqaSTU2mdMmqzkWnSON,f-1744694352421926
r-RU371Pre6RGgHOwDZbPamaEnk2TxuUgt,g-116265923811435026512
r-NRhxvmfN9f6lEe0WRxmDOmVCF3nXmMuv,f-10152897252459800
r-zt_vAllxIZFJSp8msj_bOBWyN-mM-LqH,b-10
r-VYNDkWzwg3S9SdL81m0YxY70m40nMrT4,f-4865034881491
r-ei2EytLH20Gx3kZo5AP__WkwFQepru_Z,b-1832
r-nptV_0fDYm0xm2RDGk4YdDDM5bJu67Mh,g-100351249466588020405
r-bziu8E6vErSAgQHJYWMZViz5l9TfySnM,f-10204182365098359
r-4JYd8CWYU4KeMFCB1gkKT-1vGimzLH-0,g-106292700204882604792
r-TJ0HfECBY2GitpCdiYnZjPHHyVOlJu5L,g-104512770464000809888
r-zFJCdSsaAk3Fh14bb99zdxjDByPzQs9v,g-107121331440114387481
r-qUby3mkhDCgY3c665cGFBGT4jB0Hczdp,f-10204442017962408
r-5v_Gi_QnnopDMxAh4wztXY_H7qcG90VP,b-30407
r-RJiMEkwAorLXzqsw878-wWTOXJTTIvwx,g-110242712109516188167
r-GS0_QPMw3LFtM6lCLtjmP5CTNavIqk8_,f-1578801489021542
r-LJi8cSZ8o106WpG5UGQ_6SEk0GZvlBEg,g-100432987177403188387
r-VGsRAglfG9X_wq44BPBr7cyqQvM6GcXp,f-915995988423995
r-mdq9AJaLnNxTHMgklG-6SlOdaoX2DiTz,g-109889272555784632981
r-KrsDFF3fkXO3Z2QVqae5X3wHnDSNz37W,b-18726
r-2XbRVSW8XLSMkp7YaS_BCN_UpkBR81Sn,f-1006002016093273
r-OHRilbL30tctWsyY4APm_WyDFe9jC2bR,g-110111643718444781835
r-PaTtpjuvn8d0td0gZnKB7J_qtxrJGh8-,f-983077828386702
r-ys3X2olDHoEjjvf6j8vr_Wg3t_Uy5OKt,g-115751571082932861444
r-9U8F-A5sn-PL3BvEMrPrsmV12TQ79_GE,g-101207413736701455218
r-RU371Pre6RGgHOwDZbPamaEnk2TxuUgt,g-116265923811435026512
r-dO5rJnEH8wWPfvCpMcs8iWmi9-XwrDUi,g-100026175459053961018
r-rPcU5AnX2_uISiptQDPrbWd0y23xsCw_,b-23555
r-PYcKal7wdPribrqaSTU2mdMmqzkWnSON,f-1744694352421926
r-o-1A2MZLwtBs_iYMJ03-6-0yEmUOhNkA,g-116153577763186614723
r-KyPXg5bXVxnnTIqhe2RRCBxLHNtEiJub,t-40041594
r-t2uaFSUixJ6yOJMxtP6lkpBgu4NbnITV,f-312256185650160
r-W_caxwPzgy9QSCxj3Dzz2D4tl3yY_n31,f-1640869622807413
r-yWTF4hBj74Sp0IctfXT2khgHhtemIZs1,f-10205673583418151
r-ckUWsxmC_IyB12sf6staBEEbdeu9O4tt,f-10101111713693953
r-4862teHN0ODVLq9vbmCVjQRymGr3v3MF,g-110111643718444781835
r-dKU9-H6UOUiH53Ua17xpcGxv2QT0OyuJ,f-1549730071939000
r-lCrW7WqCs-GRIhsNg3ZC-aSbjW25Djj-,g-114155721497938089181
r-JSP8sWkfRTZg0qykcqoXT4x0wevnDPMS,b-22035
r-bCPVVGOE1vsDF-RSuM7elOA54j1oU-0I,g-103941545508759928973
r-uO4bQcpmlifNDGB33-E-WE8L9LzPZ6jp,b-9250
r-0YdcpDrqiMK8pkXrE66psjnSPLAO6saY,f-840667449332353
r-5c6ujHvzbWCq2JIbXoxtQG45zuwi-sPP,b-1832
r-9V720A7Dw0QcfmGgAm_BxWL52GAISuyr,f-1411702202454089
r-ZUBG65b5UIua35Rb9ys1wEtvRZqdiBop,g-102515777189429791518
r-zaqp34--jEREktrRGvxxiVinxDodLmAs,f-10205839158204946
r-sIVe3MWIRLSZ87Prd1hjKJZ-7eVPIlCR,g-106816555588441990201
r-TWXIJLJfjg38RTGNrshj7atRjW62DH7u,t-1098732900
r-X0xCMHKKVpiV-CUCxFsbFNKefZFqB5pu,t-479704029
r-mdq9AJaLnNxTHMgklG-6SlOdaoX2DiTz,g-109889272555784632981
r-G2DX0UlLWvhnFqMtmZQkhOFkZA2JeMCH,f-10205627361709165
r-m7CFxO8QzHF9kYf3Ww4-J_kW34JhjDvd,g-104247116888393212953
r-a_EAYttTXn9WeuvWyqU-WqLw1HwSzK_v,f-4852630691617
r-3XEb_q5876V_gcCYQVuz3xPF8ZG6lial,g-116672396308533377014
r-RSQjEgFk9Y4XPDrH-Xn7ciEfZKBza-0C,f-10205197572729200
r-MuDaX0y9PmIed0pDui4o3f_0jaDoT6Np,g-104327912329737360900
r-76oaOdt7gLSfhDQeHZwsnnJucKO12RaM,b-9389
r-NN1mIxXEFjIAX-TllEnyjqw16XtO1LiG,g-111978812105874004761
r-QUN7pGDQCa0j9-1vLzdlKCKbD-dGMVxN,f-784281661639729
r-DibmOdTM-H_6P0JbDmrYse8_918Ddv0N,f-389295587903200
r-KyPXg5bXVxnnTIqhe2RRCBxLHNtEiJub,f-10152874701233418
r-xXxsuETX8Gu-Rvac8hwGUFkTOV5Oyk4J,g-109178773858727296998
r-j1xhn2lpTf5mtnmQRkC9fPIrJ2IAvNMY,b-2439
r-RLU9cve1ELEJHlntJK09Jl0RHfHGkMga,f-795086120556333
r-JSP8sWkfRTZg0qykcqoXT4x0wevnDPMS,f-496971077111732
r-lvEIzSXHifqlVayuMN52ciayuKGzBGq0,f-10153374836298835
r-hIQL_fqQxLyHMY1QrDh-df1b6U8c1SfY,g-102902824297381280395
r-q0Uj8bK4tksuJlAmiXOOlGylDxNOpQbu,g-104925797204206908102
r-9L1Heuvu5CNqiUKrfp-HCRTPadBChOA8,t-27262992
r-oo3emQ48GpPnMq8I3JWSu-We_Kzcf-xa,b-29229
r--68NQPCswfujPrttAUoTpqNN9OuGwVGr,f-1537670996481557
r-Rhx81buWyNfQ5Dvc7hNkVsHVXq9VaYkW,g-100857723929826621174
r-gSyVaR4sn5YYZ5aUMFy3tEgP0NIFp35C,f-365809786920162
r-kondcJDHUWkr28AodjPXm6n88urf1U3W,g-108602148044756393792
r--68NQPCswfujPrttAUoTpqNN9OuGwVGr,f-1537670996481557
r-j2rFRMTzRihJfGKJ7i9iFQ6qdmv9Q4-k,f-336859316500155
r-LGy5ezoOnwnFDUyvwJyFPEphWIBh80D9,g-115054738319347515721
r-maIHOtzEmNKUkRYtAp97ARa6YSQuf3Ex,g-114655817378623378607
r-fl7M5UYCkZNDUWwX6F8ucq1NrkGdfnLY,b-19726
r-Z6R_WSE9z3-pjvCYINXCLuFc43bJcJ9Q,b-9388
r-92w20FTo7NdpIGneE8ggoSiCW6i9xqFn,g-110114849757668411845
r-kvCgIE_Rz7cCqa3Hpc4f9dNIeMawky5Z,g-109297818926529711844
r-kXUTTmnplpye1PUaVekvjOg48Jhy4Xdv,g-114651121070977184650
r-eMNAAEUQ1EZcmdMNq3TdALyTb1pV3u2i,b-30840
r-pzO9mufUV7FJnNugW0wFCmUC4X6BRBEd,b-24685
r-dhx1hIRLQXtgxgmPp6UsotQze3JTotrb,t-508063326
r-StwdaceYpUPMPITe9so_DBTVLfheEnvA,b-24794
r-bTJ-eD7speukN69QT73hJJNGUYeooZYP,f-10205527007405257
r-_6N9AYrCOMMe3X0fzCgntJDRyhnnGp-l,g-107343293345237492917
r-_DZOEfS7gHMKmeJlLgy9vm729ycxWXI0,g-103616807452112464048
r-18Ewz7EV9Eha-LkzPe40WPmda2bLFkDg,f-749995921759286
r-xqVteXjXJFglB6EMZRExkbN1tAK1Q9Eg,b-13135
r-3JFvPr-bxa0VAaDkD9SgHOlOX_0wOvcZ,f-10205814285858184
r-a_EAYttTXn9WeuvWyqU-WqLw1HwSzK_v,f-4852630691617
r--ZdH-agMUncCwF5lhXuEetZJwg90IE-D,b-23057
r-Z6R_WSE9z3-pjvCYINXCLuFc43bJcJ9Q,g-114023777822728672996
r-uRlqX6ZX8qF1K_ww-xpk9J450pX7Xc3S,g-107240273065719988315
r-e3a2xwgDpiSxCG0pfHT1snSob1EbMWya,g-112147235081381209450
r-g2rOQUOA0oJad5Ul1PcMqhDCC05NxpZI,b-31499
r-Npmm8AGyiIS22-ZCJEEc-aFBYF5kCy-4,g-111686861616963789048
r-4b4HYcqdMVt3jGpmsLajSDol0TujrBsm,b-24794
r-rdOaPt-2dWdHDJ-QXFp9gnAxy4-4zbR4,b-3212
r-lkHZ3VEl9_-qWYD3XzLPI_etduaLFp0E,g-113293263524261929451
r-NT-9Y8bUZXBJZPyqnaVAZCf4EN-waoAW,f-1016728735020819
r-t8NuNLchffzWMbkp2OfyFNc50XSRFuqV,t-601589542
r-RlCEGDiAeB2vvpkgVYlVp7DXvyTXnvli,g-104709072203132634788
r-5jKnn1sXLRsuRV9O70aDtfZSZJsBvoSw,b-31525
r-4eOrNNxDFLaa_89SCtHlAfQYKdUv1PeG,t-83437318
r-sv2UK50RZ5VzlmtKl4Wt4sel6UmGEe53,t-2896609509
r-ebRCRh4FbpwqD2ZzBVyNK0EPwhO68Peo,g-115933271942403660501
r-lvEIzSXHifqlVayuMN52ciayuKGzBGq0,f-10153374836298835
r-7_st0q-EZITDMoDsj5DyDkB879sQIm1i,f-606371799488604
r-vVOxAtof4oFa6g5SyIW_POcy5MlieryV,f-812003002178607
r-3rcb8JhR7A8q9JUuOijVcihzi1bQsn3z,g-107121331440114387481
r-KpFNyoHY8F5rEChjJ2KCwA7PMTC55nSM,g-113290239319134218723
r-GOZ-QxtCcti0D_QAtgXW_tE4Mget5xjR,g-103396905667740694191
r-URRKq5CTQeSdiloy68QI5yTPQ5HxfCCl,g-102781328167676164983
r-9xta5zUZ7xxQFwGM98mxUpuGLndwjnvw,g-104984143314373660051
r-j87BdtKGEW3hU6Y2ZLDsX4FufMIIS1gU,g-104539056309438373325
r-jTISNYru5tJwtYD3aVR62Bb8Q0elAnKf,g-100648936119303624781
r-rdOaPt-2dWdHDJ-QXFp9gnAxy4-4zbR4,b-3212
r-jNWIu2eS6ssKdRtMkoNCzcuSi-MeZ01a,f-760728090668104
r-9TxJG1Djeb1OQnvYnBLzhEbSKYzXYyBv,g-112973613265211805014
r-2XbRVSW8XLSMkp7YaS_BCN_UpkBR81Sn,f-1006002016093273
r-YhMLrER8JMXgotVh2W8JMJeq3zBBRClv,g-111346524718756404559
r-VSr-JD9S6CKwxJ28Lw1VygOkTt8wYmmi,b-3212
r-VwpFi4sVfO-iaDGin31_HmzKZUj9Wkdb,g-113293716203703584093
r-kYebSFP50GDVQ6ZEvlDkrOloCxlBRFKy,f-940399005979409
r-5jKnn1sXLRsuRV9O70aDtfZSZJsBvoSw,b-31525
r-tuY5m5-EByU9YhULmQ3fFeSUj_dLFVg5,g-110150919841941677954
r-gR_j6XGPG7AzO700M2OCU3MOoiqk_p6J,b-132
r-V7PtUNQZlHK80AMQOl6ICALct0dgOHfp,g-114301823817077038327
r-PR7Uv9vxg07-bUbQDqrCu_0MNdfWStRR,b-16034
r-h-5DC1dviIf9rYx3PZANylLzayAKqYzx,g-106554634252508237821
r-zv3M8t2vilIkeDSJSYu3SiFuinseuj-i,b-26383
r-7exciMAZzZSvhq05-2s3yEINXCKCdPRo,t-417461656
r-0-57SpKM1JTA-O689_vT3YcZADGmFmlZ,g-112358515509170087249
r-oo3emQ48GpPnMq8I3JWSu-We_Kzcf-xa,b-29229
r-o6WFYOxhkmamprT4TTC5xh4yD9PnXgfb,g-107121331440114387481
r-XkE-L8deZuyS3TV8vLaEzGRI2PtCaN-E,f-355824351269807
r-Lg9fsivkBFbmNKr1lH4Z6S7KidCavDwg,t-798711337
r-HkUazwiSFXCIqqj0MB0uzfmfD_9h_u0i,f-601518296643317
r-fl7M5UYCkZNDUWwX6F8ucq1NrkGdfnLY,b-19726
r-Ge0iSV5DkO5cP4Pyuquk5_5lwb9kUONU,g-108168042050080572274
r-46FP8YEKJTdz9CgciB1k-hU2DmslKNoK,f-744186775656599
r-t2uaFSUixJ6yOJMxtP6lkpBgu4NbnITV,f-312256185650160
r-8GTEa9ntKrm660gHYN6_ourhbDDH6M-1,b-5162
r-SrMb137jOL59cPetM0RajVPwV6I-aNTK,g-115564663421860428212
r-lwq29-Ls1DFji79wnv7ekddPrX4INMa0,g-116549825504379668007
r-WHTf9NpkE9rZbe93Ey8UPA5Jqrcoq330,f-766471540055885
r-4D60xYhg9Q7sQ-ays6XEPvtkXeoZxKCX,g-112547610732369304091
r-OTeca3uFaVF2MetHzk0JeJ2CmMg94YuM,b-132
r-V7PtUNQZlHK80AMQOl6ICALct0dgOHfp,g-114301823817077038327
r-Dd6fpBY5fhrueiPEQUQE-oIZlLI7uicV,b-22777
r-40KIdQM2tQGBdZteDpQ8xm8Dh4JZ4FcV,g-111925261780439735122
r-b_bkL7bsTbIN8IEqTxfZ-sU0YvZ1RKDk,b-16034
r--lVmpqettkctTysdjs5gR0MUgRk9Q0_Z,f-320577698147948
r-UOMGsYZHOG5FgHpVmPI5_2kt-3KDtVOe,t-35186848
r-U7dDr-MU4IHEzXpVGXvhayACDSzuZaFq,b-28553
r-XN0ufq-vv5nE-cOdEvF95i1I1FYG0QIC,f-10202794216727772
r-yivbVlB2E6hd-8iQN9h9NfaBXbF4ssdq,g-100768378035241008401
r-7KBHQq4eGN2vcmsc6Tcfzd4KUOZuz5UB,g-108044940784096704736
r-IDQszMVjoaQZ-gJp8SBpBmNWLwxB34k0,f-1411702202454089
r-C3L0UsOy0SgnMJrhX7ZdNdZ56iUjiNZd,b-29935
r-DHmtQvuCu2JaXnV9YWdsanPzsTA5I-kC,g-112432473915203626857
r-MQcmjZiPjlH5Quj4eWlaKHVmUKJQskiv,f-10203280736444640
r-lkR6bnvlt3B_NI55OWr16FgWPS-tNK0O,f-768618106507348
r-u7unDAcMy8KSgIqBWwqr14lqPjU071NN,f-901897963188927
r-NRISaNQgLwd7N6X32ge7VlgRGFyBULz0,f-4792490626815
r-Yp1odhc7QXrRj3eMl42ns6JxozCkqxRl,f-985946924753183
r-LJSVRt6dY5OhNo47ScSlVNk7rHc-EsT7,t-675883
r-3XEb_q5876V_gcCYQVuz3xPF8ZG6lial,g-116672396308533377014
r-3kUkZnQvbxoHPudjCVTxNnrdcUXSlwBc,f-732235953519163
r-gT21_b0RMsTrlU3GTcriZn-l4AYOV2LF,g-109504257174042392772
r--68NQPCswfujPrttAUoTpqNN9OuGwVGr,f-1537670996481557
r-lklx5uTh_s7hDdUeYWyqXFL0zNDQ2MCa,b-12879
r-Pdi7BXPMDG-21wk7csc-3-WqwsLKOUwo,f-10203517478565645
r-7qlwKofM1m79jp-r9rD0ovB0w-qebPYj,g-102521773621362413463
r-RJiMEkwAorLXzqsw878-wWTOXJTTIvwx,g-110242712109516188167
r-iIxcMTwR1e-fcu45OYwaGT5tslMA5XWw,b-30820
r-MptCLyWfpJLf1He9WwZGPFzJKiUqnBm6,f-10152942675099329
r-DJs6AV3JNSqVkbMpOzzapGBNzQfGoMHk,f-10152488705435846
r-9hxt6C23A1y5FrY4xEwcpA6WXdxcBCmW,g-107507409715736626005
r-BebecU9vnq2605aF3KZd4mruoaCzna3Y,b-8277
r-fyYnra5i26hsljty24xbBpbWrPdpYPdp,f-966560953371436
r-UYyzU5XTlykqBAkRocqNYGx8PSqBzsE-,b-22599
r-8dJ_YmFCgRiW7VapQ-wHwHxBX6wMvStM,f-10203482107673659
r-OvvwzzIze5FVfhl40WUyIwoOgBtKSdZG,g-106370748637575729267
r-kMwb5BXS4DlgpwsiSOQ3CXzBQ5dfNZ5K,g-107121331440114387481
r-zt-apfo90SqWYIkLNJKHe6fu8AuUQfWW,g-115946310015725127134
r-kOb0Vb5PqjJCq7sFnIwvr3OkRXGcXsqR,g-103721364715364249784
r-I1Ic0ZEvfHtwMvHe615vW2HxLtCkSXMu,f-10203198910146700
r-gRrnd2Ikbp57ZlMlUXzPl5eAQu00EIeQ,f-10203484449097010
r-OirBM6Zuu0q5DqPoNmw86_-Z2ZJhfJNA,f-1640869622807413
r-ISs4KgWo2CCHKAL7J7Rbt_kk4O7Ra2-G,t-2247505526
r-bziu8E6vErSAgQHJYWMZViz5l9TfySnM,f-10204182365098359
r-D6xmEoDuf2UTi2aZtg_jAvRP1-yY9pnM,g-110111643718444781835
r-oOmB64wGpr6a3DLwyQU1G4NhDFHFPn8I,t-81136189
r-wd7XUrcp-WGRxTCyS_-CVsHKCUNzT6WP,t-114268229
r-eHeJWohVA5X5n_IOCkOpdejIYN9a5H-s,g-102009396006119864030
r-ip7guej4lvcjI7qUolpn4lBO60YhOk-H,g-101432109007974508160
r-EuZuKuAXX8UAEovtrdRiRT5d7HRa66Yw,g-105788169170011725471
r-oH1EPauEES8agvI09y1awj2UIdWff1NV,g-116523729250187745337
r-QGZ63OzZkHS9jwEiWOogXYqvQAXpg-WU,t-2348465192
r-RSQjEgFk9Y4XPDrH-Xn7ciEfZKBza-0C,f-10205197572729200
r-a2mGLG01H2cwsJH9MTTOlwROZKfkNPmz,b-16034
r-5c6ujHvzbWCq2JIbXoxtQG45zuwi-sPP,b-1832
r-JSP8sWkfRTZg0qykcqoXT4x0wevnDPMS,f-496971077111732
r-vVOxAtof4oFa6g5SyIW_POcy5MlieryV,f-812003002178607
r-NYmsu4p13_ftd8G9bJNjdOOOnMPPPA0y,g-116012719470625098117
r-7GfrSvMDfngYtGkPrsK4acxsC2HBf3_C,b-31493
r-tVGzpLJOEDf9AafzZ5Q8Rvngt6psUYM5,t-11328412
r-2Q_4D8WZ3cv2kv5IX2R85UpCORDhly6u,g-117361747009677248686
r-RQj-HFZaXBiQN7k_ZU98m1pamSqxEssY,b-9393
r-9QQwuKO-U5v7k4RI9iZpWvkmZj3Gt-dd,b-10
r-vUxoLmpDWs6MXdIcm_8ofVl7SEQLZT_6,b-22033
r-qK8qjFVX40vQLUGZDFHS9iC-9Q4PoAE-,f-755480044534819
r-TGWP8fJ4KjXM3jnVqsbs5dVkl7lCn6Fx,g-102926481639016136660
r-E1TKvwV3JUMCfcQoQsCGOh1tDgBAOLdK,b-10239
r-JedeYJEvSOOr3HBocskLEod3q-QED-jU,b-29612
r-dF4keRh7c0vCbuKm2091mNrUcyuyD2P-,b-8605
r-CFg7-RSc5Ap7nrmMda1aSCnIOZ7qkmtS,g-116702916536954601360
r-MptCLyWfpJLf1He9WwZGPFzJKiUqnBm6,f-10152942675099329
r-FzVKZomenWkj_9L3oZiK3tjJo1rLHMkx,g-108632077817858155293
r-4H6nizH-FKM6OVIrIkJK1sJ6sRgef29b,f-878673065496826
r-xgjiQpsywBquhdae_600sQO6dnGLrNxh,g-109984768973692105722
r-CmaNZuJgHQUtMOAVEDfMfe3I3U1JUX2P,g-101267129756049337908
r-Z6R_WSE9z3-pjvCYINXCLuFc43bJcJ9Q,b-9388
r-IDQszMVjoaQZ-gJp8SBpBmNWLwxB34k0,f-1411702202454089
r-rdOaPt-2dWdHDJ-QXFp9gnAxy4-4zbR4,b-3212
r-J9vNK1H46NJzz3zilhIsYVZbPiP5VbDj,t-132408843
r--Pdn1hexLL8LF_yQwj6tlOLwQJXinMVX,f-10153724475821959
r-Cyr1VM4wOFyq44g21KE0zC0YP4oCpa6n,f-10152715521448369
r-7sYpvoBBprT-ioeCbFSZELJGoIBFeomi,b-1918
r-fl7M5UYCkZNDUWwX6F8ucq1NrkGdfnLY,b-19726
r-12nADcQKDo7vUFX79ohz2jEo68xMYxaS,g-102080629339943414218
r-Cy_MKORxrFd1Yaz-C25DWbfer-W0Ooz0,b-28308
r-fl7M5UYCkZNDUWwX6F8ucq1NrkGdfnLY,b-19726
r-Ep8smqDTWvepKdJrUUTMBIxJiSsJlgHv,b-102
r-vUCRkyQJs_UdpcNfeLBDpcxfh1M7oNes,f-742718579144685
r-vxJQFf-Ecby234pNvrSWEjZ9Vj8-96Ey,f-813209642055703
r-UYyzU5XTlykqBAkRocqNYGx8PSqBzsE-,b-22599
r-rwMVTwYQKG_fD8m93d_d79SE1BSIbCnt,g-111386925274121547949
r-gPYFY7GJ6rpE4H6Yg9Psal5ekB7P5yTe,g-113083312811449550967
r-2XbRVSW8XLSMkp7YaS_BCN_UpkBR81Sn,f-1006002016093273
r-FvejxOYFcEhypxZlTXv35bsm1DVSvXxa,f-1042895212404318
r-ytVUpOnzYDV0mTDpIgAiTudyY_P4DziF,t-120524050
r-cEdcy_HTbh-ssfIiAs4osNsKSJHOV_2P,g-104490758675037448849
r-LJi8cSZ8o106WpG5UGQ_6SEk0GZvlBEg,g-100432987177403188387
r-llR_KJCqPjxnGKPIvLJpLsU0_MwWnXFl,f-320577698147948
r-UOjW9QLKMMXR7zadUeYne-jFrpjHtByn,g-118433699528016770462
r-3XEb_q5876V_gcCYQVuz3xPF8ZG6lial,g-116672396308533377014
r-rPcU5AnX2_uISiptQDPrbWd0y23xsCw_,b-23555
r-eNtfRAx_oJqQDdHQzcwHWMFOQU8woV2i,g-106151404977455956490
r-2GKOqbIkCy0eam1s4RafedQmkRqxQbHI,g-114261401954779159524
r-2kTFq-2yDRTo7BtjJvx3DoLRH5w6Yfkt,f-794968813882704
r-Bm9wwI1rJrBZFAhLPnHxIPLZlZ_CupAX,f-10100456961158542
r-18Ewz7EV9Eha-LkzPe40WPmda2bLFkDg,f-749995921759286
r-5c6ujHvzbWCq2JIbXoxtQG45zuwi-sPP,b-1832
r-GS0_QPMw3LFtM6lCLtjmP5CTNavIqk8_,f-1578801489021542
r-GOZ-QxtCcti0D_QAtgXW_tE4Mget5xjR,g-103396905667740694191
r-5Fa1d3hNQMKl54WwnP_Uw2XKLrMyNSjz,g-112923734015818272781
r-V7PtUNQZlHK80AMQOl6ICALct0dgOHfp,g-114301823817077038327
r-zjk-ftE_2llt9QGWKzSdY95L8PulrS6P,g-101257000395417214471
r-JSP8sWkfRTZg0qykcqoXT4x0wevnDPMS,b-22035
